id,doi,year,venue,title,cited_by,M_material,T_task,E_env,trust_flags,P_physics,depth_tier,duplicate_of,eligibility_concern
2-s2.0-85130911384,10.1371/journal.pone.0265846,2022,PLOS ONE,Soft computing models to predict the compressive strength of GGBS/FAgeopolymer concrete,101,FA-slag;metakaolin/clay;biomass-ash,prediction,none-explicit,none-detected,II(domain-features),STANDARD,,
2-s2.0-85160820651,10.1016/j.jobe.2023.106929,2023,Journal of Building Engineering,"Optimization design for alkali-activated slag-fly ash geopolymer concrete based on artificial intelligence considering compressive strength, cost, and carbon emission",141,FA-slag,optimization,carbon;cost,OOD/transfer,I(data-driven),DEEP,,
2-s2.0-85165648516,10.12989/scs.2022.45.6.877,2022,Steel and Composite Structures,Compressive strength estimation of eco friendly geopolymer concrete: Application of hybrid machine learning techniques,5,FA-slag,optimization,carbon,none-detected,I(data-driven),DEEP,,
2-s2.0-85184842611,10.12989/cac.2024.33.2.175,2024,Computers and Concrete,Estimating the tensile strength of geopolymer concrete using various machine learning algorithms,10,FA-slag,prediction,cost,none-detected,I(data-driven),STANDARD,,
2-s2.0-85114130939,10.1016/j.conbuildmat.2021.124657,2021,Construction and Building Materials,Assessment of acid resistance of natural pozzolan-based alkali-activated concrete: Experimental and optimization modelling,29,mixed/other-AAM,optimization,durability,none-detected,II(domain-features),STANDARD,,
2-s2.0-85163474607,10.1016/j.cscm.2023.e02173,2023,Case Studies in Construction Materials,Application of machine learning in predicting workability for alkali-activated materials,29,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85139531157,10.1155/2022/9343330,2022,Advances in Civil Engineering,An Artificial Neural Network Based Prediction of Mechanical and Durability Characteristics of Sustainable Geopolymer Composite,39,fly-ash;biomass-ash,prediction,durability,OOD/transfer,I(data-driven),STANDARD,,
2-s2.0-85181932025,10.3390/su16010142,2024,Sustainability (Switzerland),Neural Network Predictive Models for Alkali-Activated Concrete Carbon Emission Using Metaheuristic Optimization Algorithms,25,mixed/other-AAM,optimization,carbon;durability,none-detected,I(data-driven),DEEP,,
2-s2.0-85181450577,10.3934/mbe.2024061,2024,Mathematical Biosciences and Engineering,Decision tree models for the estimation of geo-polymer concrete compressive strength,55,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85208184948,10.30955/gnj.005672,2024,Global Nest Journal,"Neural network approach to modelling strength characteristics of fly ash, pond ash, and bottom ash integrated geopolymer composites",0,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85171274132,10.1007/s13369-023-08283-w,2024,Arabian Journal for Science and Engineering,Prediction of Compressive Strength of Fly Ash-Based Geopolymer Concrete Using Supervised Machine Learning Methods,47,fly-ash,prediction,none-explicit,XAI,II(domain-features),STANDARD,,
2-s2.0-105002376254,,2024,Indian Concrete Journal,INNOVATIVE APPROACHES TO SUSTAINABLE CONCRETE: A PERFORMANCE STUDY OF NEURAL NETWORK AND TREE-BASED MODELS FOR COMPRESSIVE STRENGTH PREDICTION IN GEOPOLYMER CONCRETE WITH GGBS,3,slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85111835643,10.1007/s40996-021-00702-y,2022,Iranian Journal of Science and Technology - Transactions of Civil Engineering,Design and Analysis of Lightweight Alkali-Activated Slag and Fly Ash Geopolymer Mortars using ANFIS-SSO,6,FA-slag,optimization,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85126323405,10.3390/ma15051868,2022,Materials,Statistical Methods for Modeling the Compressive Strength of Geopolymer Mortar,66,fly-ash,prediction,cost,none-detected,II(domain-features),STANDARD,,
2-s2.0-85042137522,10.12989/cac.2018.21.1.103,2018,Computers and Concrete,Hybrid fuzzy model to predict strength and optimum compositions of natural Alumina-Silica-based geopolymers,10,mixed/other-AAM,prediction,none-explicit,UQ,II(domain-features),DEEP,,
2-s2.0-85108736483,10.1016/j.conbuildmat.2021.123785,2021,Construction and Building Materials,Machine learning model for predicting the crack detection and pattern recognition of geopolymer concrete beams,96,mixed/other-AAM,microstructure/image-analysis,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85141634666,10.1016/j.rinma.2022.100347,2022,Results in Materials,Compressive strength analysis of fly ash-based geopolymer concrete using machine learning approaches,58,fly-ash,prediction,cost,none-detected,II(domain-features),STANDARD,,
2-s2.0-105001565717,10.1155/2024/7854488,2024,Advances in Civil Engineering,Synthesis of Sustainable OPC-Blended Geopolymer Concrete: Experimental and Modeling Study,3,fly-ash,prediction,carbon,none-detected,I(data-driven),DEEP,,
2-s2.0-85112862559,10.1016/j.conbuildmat.2021.124529,2021,Construction and Building Materials,Regularized multivariate polynomial regression analysis of the compressive strength of slag-metakaolin geopolymer pastes based on experimental data,49,slag;metakaolin/clay,prediction,none-explicit,XAI,II(domain-features),STANDARD,,
2-s2.0-85161946152,10.1504/IJEWM.2023.130723,2023,International Journal of Environment and Waste Management,The potential use of waste glass powder in slag-based geopolymer concrete - an environmental friendly material,8,slag,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85149046572,10.1007/s00521-023-08378-3,2023,Neural Computing and Applications,"Innovative modeling techniques including MEP, ANN and FQ to forecast the compressive strength of geopolymer concrete modified with nanoparticles",210,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85158915570,10.1080/2374068X.2023.2206701,2024,Advances in Materials and Processing Technologies,Mechanical Strength Estimation of Self-Compacting Geopolymer Concrete using ReLU based Deep Neural Network,3,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85133298632,10.1016/j.conbuildmat.2022.128255,2022,Construction and Building Materials,A novel Bayesian inference method for predicting optimum strength gain in sustainable geomaterials for greener construction,31,fly-ash;stabilized-soil,prediction,none-explicit,UQ,I(data-driven),DEEP,,
2-s2.0-85130542471,10.3390/polym14102128,2022,Polymers,Compressive Strength Estimation of Geopolymer Composites through Novel Computational Approaches,48,fly-ash,prediction,none-explicit,none-detected,II(domain-features),STANDARD,,
2-s2.0-85067831769,10.1007/s12633-019-00203-8,2020,Silicon,Influence of Aluminosilicate for the Prediction of Mechanical Properties of Geopolymer Concrete – Artificial Neural Network,68,FA-slag,prediction,none-explicit,OOD/transfer,I(data-driven),STANDARD,,
2-s2.0-85194546403,10.3390/buildings14051347,2024,Buildings,Evolutionary Algorithms for Strength Prediction of Geopolymer Concrete,7,fly-ash,prediction,durability,none-detected,I(data-driven),STANDARD,,
2-s2.0-85130537561,10.3390/ma15103478,2022,Materials,Prediction of Mechanical Properties of Fly-Ash/Slag-Based Geopolymer Concrete Using Ensemble and Non-Ensemble Machine-Learning Techniques,64,FA-slag,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85156110847,10.1007/s42107-023-00676-4,2023,Asian Journal of Civil Engineering,Prediction of compressive strength of geopolymer concrete by using ANN and GPR,37,mixed/other-AAM,prediction,durability,UQ,I(data-driven),DEEP,,
2-s2.0-85176317599,10.1007/s11595-023-2796-z,2023,"Journal Wuhan University of Technology, Materials Science Edition",Influence of Na2SiO3/NaOH Ratio on Calcined Magnesium Silicate Based Geopolymer—Experimental and Predictive Study,6,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85186529491,10.1016/j.jclepro.2024.141305,2024,Journal of Cleaner Production,The use of machine learning techniques to investigate the properties of metakaolin-based geopolymer concrete,97,metakaolin/clay,optimization,none-explicit,XAI,II(domain-features),STANDARD,,
2-s2.0-85164239753,10.1016/j.jmrt.2023.06.207,2023,Journal of Materials Research and Technology,A data-driven approach to predict the compressive strength of alkali-activated materials and correlation of influencing parameters using SHapley Additive exPlanations (SHAP) analysis,57,FA-slag,prediction,cost,XAI,II(domain-features),STANDARD,,
2-s2.0-85163215210,10.12989/cac.2023.31.4.327,2023,Computers and Concrete,Utilising artificial neural networks for prediction of properties of geopolymer concrete,5,FA-slag,prediction,cost;waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85187802261,10.1515/rams-2023-0162,2024,Reviews on Advanced Materials Science,Low-carbon embodied alkali-activated materials for sustainable construction: A comparative study of single and ensemble learners,9,mixed/other-AAM,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85129605281,10.1061/(ASCE)MT.1943-5533.0004266,2022,Journal of Materials in Civil Engineering,A Data-Driven Influential Factor Analysis Method for Fly Ash-Based Geopolymer Using Optimized Machine-Learning Algorithms,28,fly-ash,optimization,none-explicit,XAI,I(data-driven),STANDARD,,
2-s2.0-85109851633,10.3390/su13137444,2021,Sustainability (Switzerland),Experimental and informational modeling study of sustainable self-compacting geopolymer concrete,53,FA-slag,optimization,carbon;waste-valorization,none-detected,I(data-driven),DEEP,,
2-s2.0-85105259171,10.1016/j.asej.2021.03.018,2021,Ain Shams Engineering Journal,Sustainable use of fly-ash: Use of gene-expression programming (GEP) and multi-expression programming (MEP) for forecasting the compressive strength geopolymer concrete,143,fly-ash,prediction,waste-valorization,ext-val,II(domain-features),STANDARD,,
2-s2.0-85020443380,10.1016/j.ceramint.2015.06.037,2015,Ceramics International,"Modelling of compressive strength of geopolymer paste, mortar and concrete by optimized support vector machine",104,mixed/other-AAM,optimization,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85082540464,10.1007/s42452-019-1736-1,2019,SN Applied Sciences,Modeling compressive strength of Moroccan fly ash–phosphogypsum geopolymer bricks,20,fly-ash,prediction,cost;waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85173615001,10.1134/S1061830923600375,2023,Russian Journal of Nondestructive Testing,Effect of RHA on Mechanical Properties of GGBS Based Alkali Activated Concrete: An Experimental and Statistical Modelling,22,slag;biomass-ash,prediction,carbon;waste-valorization,OOD/transfer,I(data-driven),DEEP,,
2-s2.0-85120318454,10.1016/j.conbuildmat.2021.125785,2022,Construction and Building Materials,Analyzing the mechanical performance of fly ash-based geopolymer concrete with different machine learning techniques,178,fly-ash,prediction,none-explicit,XAI;OOD/transfer,II(domain-features),STANDARD,,
2-s2.0-85173540563,10.1016/j.conbuildmat.2023.133545,2023,Construction and Building Materials,Prediction of compressive strength and feature importance analysis of solid waste alkali-activated cementitious materials based on machine learning,30,mixed/other-AAM,prediction,waste-valorization,XAI,I(data-driven),STANDARD,,
2-s2.0-85151447846,10.1007/s42107-023-00635-z,2023,Asian Journal of Civil Engineering,Smart modelling system for alkali-activated concrete pavements using machine learning techniques,8,mixed/other-AAM,prediction,waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85166141501,10.48084/etasr.4713,2022,"Engineering, Technology and Applied Science Research",Predictive Regression Models for the Compressive Strength of Fly Ash-based Alkali-Activated Cementitious Materials via Machine Learning,6,fly-ash,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85207528525,10.1080/21650373.2024.2416962,2024,Journal of Sustainable Cement-Based Materials,Data-driven inverse mix design for sustainable alkali-activated materials,6,mixed/other-AAM,prediction,LCA,none-detected,I(data-driven),DEEP,,
2-s2.0-85116622691,10.1002/suco.202100354,2022,Structural Concrete,Prediction of compressive strength of geopolymer concrete using machine learning techniques,59,FA-slag,prediction,none-explicit,none-detected,I(data-driven),STANDARD,,
2-s2.0-85130375511,10.3390/gels8050271,2022,Gels,Evaluation of Artificial Intelligence Methods to Estimate the Compressive Strength of Geopolymers,75,mixed/other-AAM,prediction,cost;waste-valorization,none-detected,I(data-driven),STANDARD,,
2-s2.0-85198012616,10.1515/rams-2024-0038,2024,Reviews on Advanced Materials Science,Promoting low carbon construction using alkali-activated materials: A modeling study for strength prediction and feature interaction,2,mixed/other-AAM,prediction,none-explicit,XAI,II(domain-features),STANDARD,,
2-s2.0-85172691648,10.1016/j.conbuildmat.2023.133485,2023,Construction and Building Materials,A comparative study of prediction models for alkali-activated materials to promote quick and economical adaptability in the building sector,25,slag,prediction,carbon;cost,UQ,I(data-driven),DEEP,,
2-s2.0-85167402784,10.1016/j.conbuildmat.2023.132814,2023,Construction and Building Materials,Efficient machine learning algorithm with enhanced cat swarm optimization for prediction of compressive strength of GGBS-based geopolymer concrete at elevated temperature,77,slag,optimization,none-explicit,XAI;OOD/transfer,I(data-driven),STANDARD,,
